cve_scenario|num_year|pct_rate
55|12|0.033402366
55|13|0.037046906
55|14|0.028312613
55|15|0.030838151
55|16|0.025678767
55|17|0.023602652
55|18|0.0251603
55|19|0.035501619
55|20|0.030387406
55|21|0.040917204
55|22|0.038366095
55|23|0.037777195
55|24|0.04321404
55|25|0.043174207
55|26|0.046543322
55|27|0.047723181
55|28|0.043699251
55|29|0.056137487
55|30|0.034629723
56|1|0.04509729
56|2|0.041961185
56|3|0.032376908
56|4|0.047182799
56|5|0.046210871
56|6|0.050036732
56|7|0.046355097
56|8|0.049630985
56|9|0.053760761
56|10|0.053636555
56|11|0.035199415
56|12|0.02832681
56|13|0.026183182
56|14|0.020996067
56|15|0.027183264
56|16|0.024420295
56|17|0.032649229
56|18|0.034051036
56|19|0.04703647
56|20|0.055075127
56|21|0.046153593
56|22|0.046797043
56|23|0.053402533
56|24|0.04949268
56|25|0.03875539
56|26|0.047781527
56|27|0.053525699
56|28|0.05506691
56|29|0.059560393
56|30|0.0623126
57|1|0.04509729
57|2|0.042334819
57|3|0.038122568
57|4|0.05030215
57|5|0.056121044
57|6|0.060458176
57|7|0.067206765
57|8|0.062693988
57|9|0.054837865
57|10|0.055827149
57|11|0.055892912
57|12|0.056417036
57|13|0.055001173
57|14|0.051886128
57|15|0.043931171
57|16|0.035962642
57|17|0.035674618
57|18|0.037064218
57|19|0.033130961
57|20|0.031543907
57|21|0.037859713
57|22|0.04606461
57|23|0.03694711
57|24|0.033412532
57|25|0.039158011
57|26|0.042180661
57|27|0.040476501
57|28|0.04587745
57|29|0.047291274
57|30|0.050749029
58|1|0.04509729
58|2|0.052461577
58|3|0.046799089
58|4|0.052472862
58|5|0.053410744
58|6|0.044312311
58|7|0.059364826
58|8|0.055532267
58|9|0.061736525
58|10|0.057870875
58|11|0.063998439
58|12|0.070796553
58|13|0.084911811
58|14|0.077468912
58|15|0.067495008
58|16|0.07571746
58|17|0.053517488
58|18|0.054352125
58|19|0.0549416
58|20|0.059423494
58|21|0.065170549
58|22|0.064059299
58|23|0.075192717
58|24|0.075546334
58|25|0.082623602
58|26|0.090666923
58|27|0.089307603
58|28|0.094274998
58|29|0.091753317
58|30|0.082969073
59|1|0.04509729
59|2|0.046989401
59|3|0.054364447
59|4|0.05741323
59|5|0.052116904
59|6|0.053359427
59|7|0.061120431
59|8|0.071942375
59|9|0.071481695
59|10|0.089214715
59|11|0.083130381
59|12|0.083036717
59|13|0.085196184
59|14|0.083155359
59|15|0.074396514
59|16|0.07948983
59|17|0.076693657
59|18|0.063012551
59|19|0.064962081
59|20|0.089766879
59|21|0.089440156
59|22|0.080247383
59|23|0.054354178
59|24|0.04727797
59|25|0.046042109
59|26|0.055881609
59|27|0.051301609
59|28|0.050076697
59|29|0.052937646
59|30|0.070213009
60|1|0.04509729
60|2|0.042855567
60|3|0.041683556
60|4|0.046650741
60|5|0.05269139
60|6|0.046288609
60|7|0.057508864
60|8|0.0711836
60|9|0.082691235
60|10|0.085588951
60|11|0.088845293
60|12|0.101970864
60|13|0.1140032
60|14|0.126047812
60|15|0.136457272
60|16|0.135168786
60|17|0.138301216
60|18|0.1481969
60|19|0.159308731
60|20|0.166213167
60|21|0.168592349
60|22|0.160748742
60|23|0.166464801
60|24|0.179064793
60|25|0.190727261
60|26|0.142112209
60|27|0.189222965
60|28|0.178701062
60|29|0.175605652
60|30|0.18807711
61|1|0.04509729
61|2|0.043152758
61|3|0.040540765
61|4|0.042504303
61|5|0.039091752
61|6|0.041992829
61|7|0.050605525
61|8|0.051516939
61|9|0.040561166
61|10|0.037767008
61|11|0.044280632
61|12|0.032900244
61|13|0.047325045
61|14|0.037060145
61|15|0.041412086
61|16|0.04810706
61|17|0.054457889
61|18|0.057831792
61|19|0.057209635
61|20|0.050303175
61|21|0.051884077
61|22|0.080645491
61|23|0.07629524
61|24|0.087677955
61|25|0.125276485
61|26|0.146469157
61|27|0.117547094
61|28|0.113698192
61|29|0.10505613
61|30|0.085803596
62|1|0.04509729
62|2|0.061435668
62|3|0.038686086
62|4|0.037750709
62|5|0.036280226
62|6|0.045688263
62|7|0.044875463
62|8|0.055127514
62|9|0.057290865
62|10|0.057770082
62|11|0.06110395
62|12|0.084068287
62|13|0.09704257
62|14|0.104696643
62|15|0.105860457
62|16|0.127376768
62|17|0.1025084
62|18|0.09998983
62|19|0.0851691
62|20|0.0787502
62|21|0.062818727
62|22|0.054771107
62|23|0.051775365
62|24|0.041341673
62|25|0.036481796
62|26|0.043634891
62|27|0.039061171
62|28|0.036490959
62|29|0.041676411
62|30|0.028384613
63|1|0.04509729
63|2|0.059155897
63|3|0.06845713
63|4|0.067189203
63|5|0.067121023
63|6|0.083285456
63|7|0.100719919
63|8|0.10368892
63|9|0.095691843
63|10|0.092574739
63|11|0.098015819
63|12|0.102190272
63|13|0.102093687
63|14|0.109092275
63|15|0.125334829
63|16|0.136141744
63|17|0.130273038
63|18|0.127427734
63|19|0.119336492
63|20|0.118429981
63|21|0.123109274
63|22|0.124324097
63|23|0.116774457
63|24|0.115277508
63|25|0.085094097
63|26|0.085155557
63|27|0.06273213
63|28|0.07352186
63|29|0.045928585
63|30|0.052437981
64|1|0.04509729
64|2|0.046059496
64|3|0.036839172
64|4|0.034249337
64|5|0.035674618
64|6|0.032631954
64|7|0.036898232
64|8|0.036419694
64|9|0.025941088
64|10|0.022927937
64|11|0.02705962
64|12|0.028722333
64|13|0.026611729
64|14|0.022207948
64|15|0.021007182
64|16|0.020191912
64|17|0.020307061
64|18|0.019138707
64|19|0.026486093
64|20|0.030487902
64|21|0.0430302
64|22|0.046647671
64|23|0.036080712
64|24|0.030645253
64|25|0.032671586
64|26|0.036438019
64|27|0.040230687
64|28|0.04260743
64|29|0.035185171
64|30|0.033074042
65|1|0.04509729
65|2|0.051496431
65|3|0.056195038
65|4|0.053507224
65|5|0.052486199
65|6|0.058596112
65|7|0.048417286
65|8|0.043597092
65|9|0.045930631
65|10|0.030725456
65|11|0.033851736
65|12|0.038600479
65|13|0.040561166
65|14|0.046926985
65|15|0.041099838
65|16|0.044682277
65|17|0.056719237
65|18|0.067949662
65|19|0.063656008
65|20|0.066362925
65|21|0.078494712
65|22|0.079163614
65|23|0.082141908
65|24|0.071495152
65|25|0.054596521
65|26|0.044226472
65|27|0.049659672
65|28|0.054599602
65|29|0.050446658
65|30|0.044671034
66|1|0.04509729
66|2|0.049229414
66|3|0.048378377
66|4|0.055427476
66|5|0.042180661
66|6|0.042947478
66|7|0.038088945
66|8|0.041729484
66|9|0.035274708
66|10|0.037220034
66|11|0.039842135
66|12|0.038323297
66|13|0.032523225
66|14|0.044782445
66|15|0.051095528
66|16|0.05800356
66|17|0.049145421
66|18|0.061714886
66|19|0.055639118
66|20|0.049635083
66|21|0.037079494
66|22|0.044016998
66|23|0.063518844
66|24|0.056874466
66|25|0.065238667
66|26|0.046644602
66|27|0.056686342
66|28|0.053027947
66|29|0.045802796
66|30|0.052930463
67|1|0.04509729
67|2|0.060333576
67|3|0.065082825
67|4|0.060653844
67|5|0.067220195
67|6|0.053215745
67|7|0.061269802
67|8|0.05561446
67|9|0.05857039
67|10|0.051869718
67|11|0.044796755
67|12|0.047599332
67|13|0.048742919
67|14|0.04886786
67|15|0.052284104
67|16|0.063398189
67|17|0.064216097
67|18|0.054317213
67|19|0.046785789
67|20|0.027534978
67|21|0.035283865
67|22|0.039459773
67|23|0.051582568
67|24|0.04682876
67|25|0.051558982
67|26|0.051706653
67|27|0.054937491
67|28|0.046111658
67|29|0.061737555
67|30|0.061357369
68|1|0.04509729
68|2|0.051092452
68|3|0.048087609
68|4|0.051696398
68|5|0.054961115
68|6|0.053302979
68|7|0.073453478
68|8|0.056141598
68|9|0.062729038
68|10|0.061545908
68|11|0.068315523
68|12|0.061816898
68|13|0.06002674
68|14|0.040674398
68|15|0.033777512
68|16|0.030758959
68|17|0.033613822
68|18|0.048348684
68|19|0.058111565
68|20|0.057685748
68|21|0.05257648
68|22|0.05293149
68|23|0.055234345
68|24|0.05442503
68|25|0.045806887
68|26|0.057302176
68|27|0.052024591
68|28|0.052345654
68|29|0.044113047
68|30|0.043833087
69|1|0.04509729
69|2|0.052306672
69|3|0.049535707
69|4|0.054044102
69|5|0.043636934
69|6|0.039253836
69|7|0.038161286
69|8|0.031584533
69|9|0.035193311
69|10|0.033396267
69|11|0.037327991
69|12|0.031251421
69|13|0.033865971
69|14|0.037352435
69|15|0.028885636
69|16|0.035435477
69|17|0.043117012
69|18|0.029557238
69|19|0.036736331
69|20|0.041683556
69|21|0.034120185
69|22|0.035538253
69|23|0.031769393
69|24|0.0387187
69|25|0.041333509
69|26|0.042227622
69|27|0.043411176
69|28|0.028010446
69|29|0.028888679
69|30|0.029060109
70|1|0.04509729
70|2|0.041080451
70|3|0.04874087
70|4|0.047322999
70|5|0.044486044
70|6|0.047407941
70|7|0.049303166
70|8|0.045767004
70|9|0.059003588
70|10|0.054641707
70|11|0.052320008
70|12|0.047986259
70|13|0.056091242
70|14|0.055548705
70|15|0.059028286
70|16|0.067530137
70|17|0.061275983
70|18|0.046441024
70|19|0.05411597
70|20|0.057304232
70|21|0.052281027
70|22|0.06626276
70|23|0.064201655
70|24|0.071292276
70|25|0.073986087
70|26|0.061806594
70|27|0.059134285
70|28|0.062260036
70|29|0.062418763
70|30|0.061275983
71|1|0.04509729
71|2|0.045248596
71|3|0.041086573
71|4|0.034587002
71|5|0.032194025
71|6|0.04042856
71|7|0.036397297
71|8|0.048488962
71|9|0.047257503
71|10|0.044210122
71|11|0.044100785
71|12|0.049625863
71|13|0.043163993
71|14|0.041631504
71|15|0.04350924
71|16|0.065847695
71|17|0.073744635
71|18|0.08947147
71|19|0.133122993
71|20|0.112271857
71|21|0.097949805
71|22|0.068985397
71|23|0.065986041
71|24|0.054092356
71|25|0.053200351
71|26|0.038686086
71|27|0.054822459
71|28|0.052468758
71|29|0.065128235
71|30|0.068432322
72|1|0.04509729
72|2|0.04932058
72|3|0.054559552
72|4|0.053189063
72|5|0.06166955
72|6|0.073040123
72|7|0.065381102
72|8|0.064889844
72|9|0.056848765
72|10|0.06091236
72|11|0.066438309
72|12|0.057493439
72|13|0.061522211
72|14|0.067991
72|15|0.064140791
72|16|0.064954857
72|17|0.065750652
72|18|0.079046229
72|19|0.088613653
72|20|0.094168301
72|21|0.078110499
72|22|0.078976633
72|23|0.096051956
72|24|0.095410285
72|25|0.096869757
72|26|0.101854345
72|27|0.097771681
72|28|0.092432588
72|29|0.094290689
72|30|0.090120796
73|1|0.04509729
73|2|0.048784906
73|3|0.060601321
73|4|0.068226636
73|5|0.072206405
73|6|0.085005556
73|7|0.107313192
73|8|0.109194431
73|9|0.109332403
73|10|0.101085054
73|11|0.100087371
73|12|0.097132648
73|13|0.09601322
73|14|0.100271977
73|15|0.10747946
73|16|0.105220126
73|17|0.091829594
73|18|0.086963673
73|19|0.07352704
73|20|0.074343652
73|21|0.082985724
73|22|0.086941779
73|23|0.089159402
73|24|0.079278927
73|25|0.097136838
73|26|0.08616208
73|27|0.102320457
73|28|0.118186756
73|29|0.127896039
73|30|0.151053256
74|1|0.04509729
74|2|0.058553928
74|3|0.0609
74|4|0.06753117
74|5|0.080264013
74|6|0.08375283
74|7|0.086379909
74|8|0.085398289
74|9|0.068133619
74|10|0.066083095
74|11|0.071690801
74|12|0.081019758
74|13|0.080971931
74|14|0.096799588
74|15|0.089757483
74|16|0.109298699
74|17|0.095656254
74|18|0.086092255
74|19|0.084007899
74|20|0.086242331
74|21|0.09705095
74|22|0.096301138
74|23|0.094677774
74|24|0.107950971
74|25|0.077026764
74|26|0.065231442
74|27|0.054556471
74|28|0.040351041
74|29|0.044397132
74|30|0.04019907
75|1|0.04509729
75|2|0.058166084
75|3|0.054893326
75|4|0.076070126
75|5|0.073410999
75|6|0.072107001
75|7|0.076849308
75|8|0.077744003
75|9|0.07509836
75|10|0.064070645
75|11|0.052952012
75|12|0.048017994
75|13|0.042425685
75|14|0.042854546
75|15|0.033779546
75|16|0.044386912
75|17|0.042810635
75|18|0.039666749
75|19|0.03283012
75|20|0.032507983
75|21|0.040869253
75|22|0.047247269
75|23|0.049807209
75|24|0.052175372
75|25|0.0599557
75|26|0.067741956
75|27|0.055561034
75|28|0.055552815
75|29|0.076960346
75|30|0.085355574
76|1|0.04509729
76|2|0.038632072
76|3|0.035721432
76|4|0.031672898
76|5|0.0353266
76|6|0.034553437
76|7|0.030666572
76|8|0.036648767
76|9|0.034853512
76|10|0.029892107
76|11|0.03849755
76|12|0.047708851
76|13|0.052164088
76|14|0.051837925
76|15|0.048607744
76|16|0.047236012
76|17|0.052144599
76|18|0.050806433
76|19|0.062979558
76|20|0.072930323
76|21|0.069743393
76|22|0.074830864
76|23|0.068882008
76|24|0.081447125
76|25|0.078455249
76|26|0.076556693
76|27|0.072010709
76|28|0.067232592
76|29|0.077939183
76|30|0.063604441
77|1|0.04509729
77|2|0.050020337
77|3|0.055561034
77|4|0.072047983
77|5|0.066656217
77|6|0.067654126
77|7|0.073384062
77|8|0.083030473
77|9|0.081834013
77|10|0.087151345
77|11|0.09701848
77|12|0.093034703
77|13|0.084254667
77|14|0.095045045
77|15|0.088201563
77|16|0.089384838
77|17|0.087553851
77|18|0.093303409
77|19|0.084239048
77|20|0.075826366
77|21|0.068833416
77|22|0.073637907
77|23|0.066515762
77|24|0.060032917
77|25|0.056274174
77|26|0.040233747
77|27|0.038712585
77|28|0.043702316
77|29|0.032432792
77|30|0.037452251
78|1|0.04509729
78|2|0.047267736
78|3|0.055393574
78|4|0.058398576
78|5|0.052028694
78|6|0.058365655
78|7|0.061737555
78|8|0.066376349
78|9|0.077513547
78|10|0.076434263
78|11|0.086659262
78|12|0.088701298
78|13|0.088343438
78|14|0.094575242
78|15|0.080123704
78|16|0.076946855
78|17|0.061523242
78|18|0.04699861
78|19|0.059834218
78|20|0.064856823
78|21|0.04999267
78|22|0.064869206
78|23|0.051227786
78|24|0.05522099
78|25|0.058586852
78|26|0.042701371
78|27|0.050835136
78|28|0.050387213
78|29|0.063321881
78|30|0.059874368
79|1|0.04509729
79|2|0.039554592
79|3|0.046510586
79|4|0.049230438
79|5|0.041194732
79|6|0.047493911
79|7|0.051636919
79|8|0.04892931
79|9|0.053372769
79|10|0.058985065
79|11|0.060460236
79|12|0.057031763
79|13|0.05910547
79|14|0.068426121
79|15|0.074881665
79|16|0.089194886
79|17|0.074212019
79|18|0.077954757
79|19|0.06506012
79|20|0.073713549
79|21|0.079471129
79|22|0.09202918
79|23|0.084959725
79|24|0.069926469
79|25|0.080491644
79|26|0.073160288
79|27|0.058886276
79|28|0.054061556
79|29|0.076586783
79|30|0.072820529
80|1|0.04509729
80|2|0.042757534
80|3|0.034635826
80|4|0.030084935
80|5|0.028964756
80|6|0.025486352
80|7|0.027126508
80|8|0.026564108
80|9|0.03112144
80|10|0.031652584
80|11|0.032198089
80|12|0.039238544
80|13|0.041643751
80|14|0.037005154
80|15|0.036611096
80|16|0.042500219
80|17|0.065208736
80|18|0.084687881
80|19|0.099947879
80|20|0.103398983
80|21|0.095675095
80|22|0.10725216
80|23|0.103723589
80|24|0.094856693
80|25|0.104712409
80|26|0.134308072
80|27|0.138665062
80|28|0.096227846
80|29|0.141817268
80|30|0.18263015
81|1|0.04509729
81|2|0.047943263
81|3|0.06907018
81|4|0.067169576
81|5|0.071416484
81|6|0.074452487
81|7|0.073660703
81|8|0.052033822
81|9|0.046922892
81|10|0.050323672
81|11|0.050082845
81|12|0.06172519
81|13|0.066910298
81|14|0.071858514
81|15|0.065245892
81|16|0.074059668
81|17|0.069112572
81|18|0.077999402
81|19|0.061727251
81|20|0.063824122
81|21|0.073512535
81|22|0.073269064
81|23|0.077709744
81|24|0.064460603
81|25|0.051012486
81|26|0.050752104
81|27|0.049271411
81|28|0.052818619
81|29|0.055844617
81|30|0.066570497
82|1|0.04509729
82|2|0.042978115
82|3|0.058554957
82|4|0.050195569
82|5|0.048426501
82|6|0.055279544
82|7|0.056032666
82|8|0.065367684
82|9|0.076965535
82|10|0.074006814
82|11|0.078327519
82|12|0.07728623
82|13|0.077320482
82|14|0.082455049
82|15|0.092771257
82|16|0.086419517
82|17|0.079295549
82|18|0.068026137
82|19|0.073113672
82|20|0.062770274
82|21|0.046239511
82|22|0.046680409
82|23|0.047792786
82|24|0.058340965
82|25|0.049939387
82|26|0.052542624
82|27|0.051513863
82|28|0.049134154
82|29|0.042675843
82|30|0.045745529
83|1|0.04509729
83|2|0.046002221
83|3|0.060347992
83|4|0.065090049
83|5|0.065900348
83|6|0.060053509
83|7|0.066353631
83|8|0.091597637
83|9|0.12781214
83|10|0.075376259
83|11|0.101425062
83|12|0.05982907
83|13|0.07236898
83|14|0.062198197
83|15|0.04609427
83|16|0.054361366
83|17|0.050535827
83|18|0.047858299
83|19|0.050503029
83|20|0.049059384
83|21|0.049256046
83|22|0.056638029
83|23|0.051221635
83|24|0.063272385
83|25|0.070983859
83|26|0.076408325
83|27|0.082329163
83|28|0.076907421
83|29|0.070020599
83|30|0.064743314
84|1|0.04509729
84|2|0.049577711
84|3|0.052518002
84|4|0.052411309
84|5|0.052621623
84|6|0.067340034
84|7|0.075638637
84|8|0.069544819
84|9|0.070034046
84|10|0.073487669
84|11|0.059985557
84|12|0.060741386
84|13|0.067283213
84|14|0.057973731
84|15|0.059986587
84|16|0.052444137
84|17|0.05603061
84|18|0.048704004
84|19|0.051029914
84|20|0.052551858
84|21|0.053604735
84|22|0.051789723
84|23|0.063202268
84|24|0.064631876
84|25|0.077527042
84|26|0.081374332
84|27|0.089419281
84|28|0.102586102
84|29|0.125930027
84|30|0.124934936
85|1|0.04509729
85|2|0.047202242
85|3|0.050885366
85|4|0.050430259
85|5|0.049637132
85|6|0.050307274
85|7|0.039433265
85|8|0.042687076
85|9|0.046465575
85|10|0.054464051
85|11|0.061365611
85|12|0.052385662
85|13|0.043740116
85|14|0.043156844
85|15|0.040496902
85|16|0.048521729
85|17|0.04224804
85|18|0.044277566
85|19|0.04137841
85|20|0.030778249
85|21|0.049651476
85|22|0.059796127
85|23|0.061481
85|24|0.066929924
85|25|0.061767437
85|26|0.059470842
85|27|0.080104997
85|28|0.066588054
85|29|0.067337968
85|30|0.056274174
86|1|0.04509729
86|2|0.049713973
86|3|0.049105475
86|4|0.042397097
86|5|0.052589818
86|6|0.042629894
86|7|0.047117308
86|8|0.039469968
86|9|0.04184278
86|10|0.045338567
86|11|0.037159947
86|12|0.03839157
86|13|0.042937265
86|14|0.050194544
86|15|0.053952731
86|16|0.049919918
86|17|0.046079951
86|18|0.046219054
86|19|0.04885045
86|20|0.055942236
86|21|0.053569836
86|22|0.047657673
86|23|0.050392338
86|24|0.058267925
86|25|0.056896055
86|26|0.062325999
86|27|0.05850763
86|28|0.064301723
86|29|0.064963113
86|30|0.088380995
87|1|0.04509729
87|2|0.042680949
87|3|0.044041521
87|4|0.040488742
87|5|0.048006733
87|6|0.047391567
87|7|0.0453948
87|8|0.05377
87|9|0.057069803
87|10|0.087269169
87|11|0.084155748
87|12|0.097159882
87|13|0.083641442
87|14|0.087331734
87|15|0.087448525
87|16|0.074940762
87|17|0.069948191
87|18|0.076778745
87|19|0.079836879
87|20|0.074595537
87|21|0.074948019
87|22|0.075007117
87|23|0.08957585
87|24|0.080453184
87|25|0.072580243
87|26|0.07417989
87|27|0.079995875
87|28|0.085101389
87|29|0.093344188
87|30|0.109810629
88|1|0.04509729
88|2|0.059683919
88|3|0.061826172
88|4|0.086693663
88|5|0.115312359
88|6|0.113717188
88|7|0.100489118
88|8|0.109681055
88|9|0.109560969
88|10|0.084275493
88|11|0.08572232
88|12|0.084403574
88|13|0.097249965
88|14|0.102721561
88|15|0.097733962
88|16|0.103062872
88|17|0.096642501
88|18|0.096040439
88|19|0.086477887
88|20|0.095945172
88|21|0.087121108
88|22|0.103404235
88|23|0.103271885
88|24|0.102001306
88|25|0.068250408
88|26|0.066928891
88|27|0.077848858
88|28|0.08007174
88|29|0.077626696
88|30|0.069136354
89|1|0.04509729
89|2|0.03912641
89|3|0.050214015
89|4|0.047375192
89|5|0.045771094
89|6|0.043874977
89|7|0.060036006
89|8|0.064682435
89|9|0.048326159
89|10|0.055779883
89|11|0.055897022
89|12|0.046299861
89|13|0.043576661
89|14|0.048525825
89|15|0.039752401
89|16|0.034369345
89|17|0.038671818
89|18|0.043229361
89|19|0.052437981
89|20|0.049023536
89|21|0.055034041
89|22|0.05924029
89|23|0.071789149
89|24|0.059182656
89|25|0.048472579
89|26|0.061738586
89|27|0.058863638
89|28|0.054042049
89|29|0.038294766
89|30|0.038561753
90|1|0.04509729
90|2|0.050071573
90|3|0.04418151
90|4|0.043884172
90|5|0.036185557
90|6|0.035149561
90|7|0.039602513
90|8|0.047186892
90|9|0.055651448
90|10|0.051331344
90|11|0.062050822
90|12|0.065215961
90|13|0.062140482
90|14|0.055747003
90|15|0.06402629
90|16|0.05905813
90|17|0.052474914
90|18|0.05639648
90|19|0.062997085
90|20|0.059401879
90|21|0.061726221
90|22|0.062237361
90|23|0.060514815
90|24|0.066546744
90|25|0.070531662
90|26|0.05975289
90|27|0.053406639
90|28|0.049951683
90|29|0.051959974
90|30|0.044810043
91|1|0.04509729
91|2|0.064374971
91|3|0.059164131
91|4|0.060727997
91|5|0.068373405
91|6|0.060121463
91|7|0.080945939
91|8|0.080458381
91|9|0.081498082
91|10|0.089085306
91|11|0.085174308
91|12|0.067751256
91|13|0.06190964
91|14|0.055892912
91|15|0.05841195
91|16|0.066626266
91|17|0.046689617
91|18|0.033638222
91|19|0.032868739
91|20|0.040792737
91|21|0.040115439
91|22|0.040928427
91|23|0.033184833
91|24|0.029955028
91|25|0.031636333
91|26|0.030972175
91|27|0.030527492
91|28|0.039589258
91|29|0.042897437
91|30|0.057976816
92|1|0.04509729
92|2|0.051026838
92|3|0.042047952
92|4|0.039295633
92|5|0.034483256
92|6|0.033105551
92|7|0.028772033
92|8|0.027064687
92|9|0.035062064
92|10|0.031852687
92|11|0.035174997
92|12|0.035364248
92|13|0.048291347
92|14|0.044343991
92|15|0.046386808
92|16|0.050069523
92|17|0.048314896
92|18|0.052580584
92|19|0.061692218
92|20|0.060139996
92|21|0.063211548
92|22|0.056313228
92|23|0.060413896
92|24|0.059929962
92|25|0.062452778
92|26|0.057944931
92|27|0.039238544
92|28|0.031503281
92|29|0.043398918
92|30|0.041377389
93|1|0.04509729
93|2|0.051713832
93|3|0.046806251
93|4|0.034524957
93|5|0.04041734
93|6|0.04713061
93|7|0.052065619
93|8|0.097706721
93|9|0.084388996
93|10|0.073305324
93|11|0.071095629
93|12|0.079059733
93|13|0.058226776
93|14|0.065557611
93|15|0.070177836
93|16|0.067390657
93|17|0.0667564
93|18|0.049706801
93|19|0.057966531
93|20|0.057545885
93|21|0.046641533
93|22|0.045528745
93|23|0.053386112
93|24|0.044828442
93|25|0.04646046
93|26|0.045744506
93|27|0.048210464
93|28|0.055616515
93|29|0.057620958
93|30|0.051291356
94|1|0.04509729
94|2|0.049002027
94|3|0.055666859
94|4|0.057755683
94|5|0.050169949
94|6|0.051625638
94|7|0.052569299
94|8|0.058452074
94|9|0.056541406
94|10|0.05958098
94|11|0.055148058
94|12|0.07313957
94|13|0.073019406
94|14|0.070527524
94|15|0.06289811
94|16|0.053110043
94|17|0.066857621
94|18|0.061028754
94|19|0.071339888
94|20|0.065139587
94|21|0.041501892
94|22|0.05048663
94|23|0.051371332
94|24|0.059622155
94|25|0.049878932
94|26|0.048130607
94|27|0.041805014
94|28|0.041281467
94|29|0.044019042
94|30|0.038815524
95|1|0.04509729
95|2|0.043953649
95|3|0.038773736
95|4|0.027461995
95|5|0.029766271
95|6|0.037631524
95|7|0.03859946
95|8|0.032590291
95|9|0.029313732
95|10|0.029645517
95|11|0.034551403
95|12|0.022475892
95|13|0.018605748
95|14|0.015235593
95|15|0.018082009
95|16|0.021059726
95|17|0.022973451
95|18|0.025901585
95|19|0.024215853
95|20|0.019756629
95|21|0.02908547
95|22|0.025471162
95|23|0.032145259
95|24|0.030559977
95|25|0.029677988
95|26|0.030790433
95|27|0.028477911
95|28|0.036029819
95|29|0.036317892
95|30|0.030444252
96|1|0.04509729
96|2|0.049906598
96|3|0.053948624
96|4|0.055010417
96|5|0.043239575
96|6|0.043160929
96|7|0.028919109
96|8|0.031450469
96|9|0.037655972
96|10|0.042257228
96|11|0.049433263
96|12|0.051307761
96|13|0.057308345
96|14|0.065280984
96|15|0.061629365
96|16|0.057889389
96|17|0.07199932
96|18|0.081292182
96|19|0.07168666
96|20|0.070611333
96|21|0.063416751
96|22|0.062952752
96|23|0.066135754
96|24|0.059438933
96|25|0.063039357
96|26|0.067490875
96|27|0.071565542
96|28|0.0601853
96|29|0.04658322
96|30|0.029711474
97|1|0.04509729
97|2|0.046362258
97|3|0.05493441
97|4|0.063569377
97|5|0.062498131
97|6|0.067034252
97|7|0.057616844
97|8|0.051045292
97|9|0.055405902
97|10|0.056367701
97|11|0.058580679
97|12|0.059021083
97|13|0.057054381
97|14|0.060241932
97|15|0.057627128
97|16|0.074635966
97|17|0.073843078
97|18|0.074707496
97|19|0.097323291
97|20|0.110510247
97|21|0.126480804
97|22|0.110591392
97|23|0.093264722
97|24|0.085070139
97|25|0.078433441
97|26|0.106756601
97|27|0.164484867
97|28|0.111449388
97|29|0.100896184
97|30|0.081880818
98|1|0.04509729
98|2|0.047910506
98|3|0.054971386
98|4|0.053384059
98|5|0.045516475
98|6|0.056285479
98|7|0.060171915
98|8|0.058398576
98|9|0.062675432
98|10|0.077345392
98|11|0.082357252
98|12|0.102951546
98|13|0.102320457
98|14|0.103557604
98|15|0.103182606
98|16|0.095824785
98|17|0.089015386
98|18|0.087357802
98|19|0.072070762
98|20|0.06089691
98|21|0.056005947
98|22|0.0454858
98|23|0.041764187
98|24|0.041864215
98|25|0.053756655
98|26|0.057861619
98|27|0.052967404
98|28|0.052386688
98|29|0.050495854
98|30|0.055844617
99|1|0.04509729
99|2|0.041861153
99|3|0.048091704
99|4|0.051340572
99|5|0.058560102
99|6|0.067467111
99|7|0.076602346
99|8|0.105520816
99|9|0.100619203
99|10|0.096189107
99|11|0.080276485
99|12|0.089021648
99|13|0.078965207
99|14|0.077083844
99|15|0.065755814
99|16|0.068937837
99|17|0.088129585
99|18|0.08164576
99|19|0.082030603
99|20|0.085046181
99|21|0.080698508
99|22|0.068924397
99|23|0.060498338
99|24|0.057185986
99|25|0.054479454
99|26|0.054965223
99|27|0.048968229
99|28|0.050582975
99|29|0.042710561
99|30|0.036713931
100|1|0.04509729
100|2|0.045589074
100|3|0.036268011
100|4|0.038898082
100|5|0.033660589
100|6|0.035675635
100|7|0.036362684
100|8|0.03711921
100|9|0.041341673
100|10|0.040902921
100|11|0.044776312
100|12|0.044171291
100|13|0.04600529
100|14|0.051943563
100|15|0.050507128
100|16|0.06088867
100|17|0.060526143
100|18|0.054887164
100|19|0.05385931
100|20|0.055704876
100|21|0.043444885
100|22|0.038737045
100|23|0.040738668
100|24|0.05060245
100|25|0.034016462
100|26|0.047387473
100|27|0.058366684
100|28|0.051461566
100|29|0.055404874
100|30|0.049891228
